bal_150_t-1,bal_250_t-1,bal_350_t-1,bal_energy_band_low_t-1,bal_energy_band_medium_t-1,bal_energy_band_high_t-1,6004_FTF_t-1,6004_BSF_t-1,6004_BPFO_t-1,6004_BPFI_t-1,bal_150_t,bal_250_t,bal_350_t,bal_energy_band_low_t,bal_energy_band_medium_t,bal_energy_band_high_t,6004_FTF_t,6004_BSF_t,6004_BPFO_t,6004_BPFI_t
-9.1682350592,-7.7056227598,-9.7746825062,-794.6263084049,-2921.8185425667,-7141.3702683941,-45.2088917923,-44.598014895,-35.5392338914,-35.2411199154,-9.7121362956,-7.9647414694,-9.3886381044,-899.6194671217,-3033.6359132999,-7343.1204985946,-51.5502532701,-43.1744984051,-38.1956552028,-42.4488435025
-9.1662699545,-7.7446623819,-9.3400492014,-782.2884782419,-2912.2413997337,-7177.8714522214,-45.0194403957,-40.9582142736,-33.7287606496,-34.9635426298,-9.9265134056,-7.6977933273,-9.4448045417,-887.2738572205,-3027.3901835383,-7314.1404207496,-48.9109297848,-41.1153511665,-36.1571289491,-40.8023130595
-8.9565206104,-7.7093636418,-9.5213925102,-780.4546647606,-2925.4689794181,-7175.5081430693,-45.1147302928,-39.9572824286,-33.9540115214,-34.6377117103,-9.7333904111,-7.6817557252,-9.2090520783,-891.9894967646,-3046.8942363846,-7316.1877088238,-48.263052073,-41.348945963,-36.1338504645,-42.6233706438
-9.1180552855,-7.8236841561,-9.3687751558,-793.9166053634,-2957.542258595,-7166.3119545778,-43.5036242833,-41.7019787508,-34.8160225902,-32.6921771091,-9.5437828119,-8.0736217417,-9.2945520835,-890.2225062271,-3033.0904777578,-7327.5912651668,-47.354988062,-42.0633858896,-39.3250522342,-40.5870643714
-9.2450335398,-7.8522692287,-9.3726967489,-805.0469207523,-2954.4227949851,-7184.6085033033,-43.3032399653,-44.2715396602,-35.8258347973,-34.651026251,-9.7690749796,-7.8920557994,-9.0590615885,-896.3055718289,-3061.5925468225,-7328.8429199242,-49.9860452318,-42.2920197979,-38.1530937251,-41.0875492008
-9.1196722244,-7.8305066363,-9.3253815697,-785.6074072021,-2921.0190293316,-7134.6144527938,-44.0210658416,-41.095160312,-34.7614805959,-34.5210895743,-9.6229541632,-7.845185122,-9.5426983106,-866.3911109045,-3044.1426093283,-7341.7117178534,-46.9078818618,-40.4838096013,-38.4824126662,-42.3135415694
-9.0748606154,-7.7765114156,-9.5880677238,-786.7715806512,-2914.2955640382,-7157.4916344472,-44.8097292176,-42.9969137272,-35.8988454156,-33.4108761356,-9.6230473549,-8.1130480879,-9.200080178,-883.3328575412,-3063.3950239642,-7292.9856545266,-48.0690150417,-42.1345233144,-37.2817741239,-41.9516424452
-8.9942364321,-7.748676572,-9.5931396293,-782.2497307103,-2933.0098242532,-7185.6201563925,-43.7504111096,-40.7219696416,-33.9462535583,-33.8035942933,-9.5971468287,-7.9174474821,-9.0091479839,-876.1066896781,-3047.9610556131,-7321.7091217265,-47.5530158097,-42.5988348989,-36.0113534095,-41.036579942
-8.9643889427,-7.7989673897,-9.3797243254,-786.4254722941,-2944.1748918589,-7162.1081056116,-44.8309173595,-42.2579208746,-34.3180353064,-33.8254364785,-9.8475531464,-7.6445087984,-9.1032009092,-882.7214638904,-3051.8123743598,-7338.3712302379,-47.4484879533,-42.5861466984,-38.7582896771,-41.5450589523
-9.1707713407,-7.8099781566,-9.4052916473,-789.2837349618,-2922.7137421747,-7150.7017486249,-42.1516333729,-43.7211632873,-35.2110628918,-34.1268392908,-9.7142950237,-7.7683298063,-9.0297158792,-878.2379554662,-3052.8535391354,-7334.0223099248,-47.9794013228,-41.8953037337,-37.3156917508,-40.6430076531
-8.9584180255,-7.8868361945,-9.2136461353,-798.9817883109,-2952.2161416296,-7192.4722554077,-45.1738719014,-43.0182717608,-34.8861301515,-34.8300376874,-9.6162834907,-8.1004937611,-9.2633196543,-880.4362469509,-3042.4430766107,-7341.4180122407,-53.7114098616,-41.8117211405,-40.8630995194,-42.0704877767
-8.9735926044,-7.8890480322,-9.2256205024,-790.6065360877,-2935.1732797348,-7130.9978985174,-45.8768579179,-41.5679391992,-34.8595145823,-32.3398561573,-9.4025597515,-7.6291517796,-9.317223729,-886.8690004885,-3043.9971497054,-7321.2535818736,-49.8032819744,-42.2999142999,-38.3803316457,-41.7406194948
-9.2748721545,-7.8581981263,-9.62685,-785.3583066101,-2920.2717601267,-7160.3481274749,-43.5210523344,-42.4206946703,-35.1377082004,-33.5323483178,-9.4790041737,-8.0992684046,-9.3900519916,-878.7943433688,-3061.74303649,-7334.9974034131,-48.1215264058,-40.8378636061,-38.2431842283,-39.8600491973
-8.925535855,-7.7577696048,-9.4628717644,-788.9835118755,-2919.0942510968,-7201.8755664096,-44.8653510578,-42.6310986329,-33.7659984117,-33.8028798286,-9.5447643218,-7.690610085,-9.2974676466,-882.6831317641,-3045.4623080391,-7331.3002305412,-47.2368695362,-40.8182523054,-36.0444172563,-41.3362822643
-8.9321324839,-7.8736342935,-9.3138643035,-788.7835337373,-2922.3653905977,-7167.0164459758,-44.1818006155,-42.7867362358,-33.4519978389,-34.7503223393,-9.7341665737,-8.0039678223,-9.2317577487,-886.0021488414,-3043.0467148282,-7314.8272625925,-50.1881629214,-43.7326905492,-37.5556386519,-42.2628191714
-9.0239776833,-7.7260459481,-9.8432498677,-784.1534802383,-2910.8980586263,-7133.8967075898,-44.6895929463,-42.8224636391,-34.8093644744,-35.2029324653,-9.5805654807,-7.6472040766,-9.4543104102,-894.8522590244,-3029.2515540938,-7359.3753243827,-48.2096655353,-44.3640495789,-38.0059276977,-42.3407206857
-8.8999149107,-7.7939121413,-9.2822985693,-782.2294508884,-2917.5989674536,-7177.7496468634,-42.6370853548,-42.2679600085,-33.5929115776,-34.2398930394,-9.9321355668,-8.0371027374,-9.4353640968,-864.2104305447,-3025.7744248328,-7314.2422289315,-46.2396794766,-42.0821172179,-37.4254909186,-41.7713550069
-8.8495469333,-7.814731754,-9.4651225586,-777.4382124929,-2919.3705873204,-7180.7099570257,-45.6961517781,-41.4638581238,-34.8383244821,-34.2949016205,-9.4876730364,-7.7666145048,-9.3489818889,-892.2271821122,-3050.4301608077,-7333.397239977,-48.2726641381,-42.3595334605,-36.5384566182,-41.2859968481
-9.0162968624,-7.7605853274,-9.4199195549,-781.1230213049,-2931.7003006607,-7180.5575652824,-46.6713951173,-40.8035863892,-34.0651711146,-34.3490549918,-9.7300175538,-7.7062282354,-9.1274536192,-901.9998111562,-3065.3321393226,-7346.2965086156,-47.5942198212,-44.0953219839,-37.4108188912,-40.1920922521
-8.9795051262,-7.7189745954,-9.2215106536,-794.2810637649,-2920.0087016417,-7175.9033167974,-46.8245413804,-42.0604577807,-34.1890344899,-34.0762546508,-9.5314780888,-7.7105372532,-9.435922008,-881.0081513125,-3045.3645797939,-7326.9575763789,-47.606905747,-42.3715543899,-38.5223537074,-40.5664288087
-9.2883318366,-7.7928565317,-9.346718464,-792.731143759,-2913.7375927526,-7135.5827227555,-41.9520059021,-45.0678554543,-35.1117250024,-32.2242116009,-9.7160529083,-7.8834673425,-9.4530244999,-884.7906810809,-3044.3527499662,-7332.1286586848,-46.0314299807,-42.8645211069,-36.7585376432,-41.459167819
-8.8615176323,-7.8285306159,-9.3685090264,-780.8593002916,-2941.2372890001,-7177.1748955764,-43.9628232514,-41.3677520192,-33.6124852331,-32.7991088767,-9.449004112,-7.8360093677,-9.4611992206,-895.3787387571,-3039.2648735931,-7318.2100772277,-49.2775303591,-43.1663319966,-37.616157429,-41.1838905219
-9.1862851636,-7.7756515136,-9.7423980999,-786.4269151916,-2892.5845342767,-7145.0492270664,-43.4613313699,-42.9336038434,-35.3770396364,-32.8077482547,-9.5224836385,-7.9924824146,-9.1728619863,-877.4839764698,-3048.4129273348,-7329.224410393,-51.5659802422,-42.3168851276,-37.9768349881,-41.5955761827
-9.043013229,-7.884097583,-9.2534606692,-791.9159768823,-2934.3614684819,-7159.0717497734,-44.9663598784,-39.8249617936,-33.9145058064,-33.21026938,-10.1538530067,-7.7688224825,-8.9437346056,-890.4523225956,-3058.0679019328,-7352.6950590736,-48.443474249,-42.0779857513,-38.506842698,-39.7345196714
-9.1244594695,-7.8491034953,-9.1873315022,-792.6596393877,-2934.2175993013,-7196.8069992717,-47.0162855349,-44.5444022129,-33.259965776,-32.2772666473,-9.8874536108,-7.8959108331,-9.37008062,-890.9495947629,-3031.4254543594,-7349.0703445462,-45.9580448779,-42.8568031121,-38.2518850911,-40.4584904175
-9.2161591418,-7.6916102634,-9.3602380105,-801.5710864442,-2913.6832964836,-7183.6500334792,-45.151620241,-45.664065992,-34.8539741666,-31.7927838474,-9.4813773851,-7.622198174,-9.3249560696,-887.5819267254,-3049.2037975842,-7334.7184775312,-50.5579171388,-41.0706411,-39.1378938395,-40.0719273687
-9.1302586595,-7.7282232313,-9.607720849,-784.5149331363,-2917.1949989079,-7161.3566075698,-44.0118418926,-42.3159471551,-36.1646951003,-32.3181172548,-9.5210293646,-7.8832285798,-9.2172813946,-883.1069102127,-3044.0459310477,-7322.1210411861,-51.0904298792,-41.5744907538,-40.4619972564,-40.7589403469
-9.0187416584,-7.7565363602,-9.4045562888,-786.5255993022,-2909.7710396963,-7159.2201633339,-44.8138947486,-43.7295943125,-36.3928982556,-32.2569349858,-9.5876313959,-8.0723071009,-9.0110983844,-887.6044830055,-3047.5106022284,-7339.370967202,-48.2027379212,-42.0234134769,-38.1558463601,-42.4236669786
-8.9970318178,-7.7566335564,-9.3187380661,-790.5025505628,-2925.5807481303,-7189.4562016928,-45.9506163889,-39.9057260357,-36.7380286015,-33.8975723805,-9.719837088,-7.701934542,-9.2750012517,-879.457058637,-3033.6014598956,-7349.3410771998,-45.4585010917,-42.2676241827,-35.5416872154,-41.9767439669
-9.3778101858,-7.745841982,-9.2340577852,-786.1347715336,-2898.9756596791,-7156.245895678,-44.8374322811,-44.2318593419,-35.9254200298,-35.180730689,-9.7377664654,-7.8152043397,-9.2039734199,-882.0020853382,-3046.9046506287,-7343.169354952,-47.2428080462,-41.2332470655,-37.1240381542,-40.6181113062
-9.216319161,-7.8791800635,-9.2444471859,-801.0302974239,-2928.0108510563,-7190.6665330597,-43.8816916154,-46.3334512347,-34.3181578721,-33.2513080361,-9.5281911561,-7.7337236139,-9.3497070479,-885.4939499999,-3019.4045157495,-7335.6353398163,-49.7096499147,-43.9011925677,-38.3089489964,-41.1718264214
-9.0969273324,-7.8350912773,-9.2657617458,-785.8249804611,-2933.8899402576,-7141.6565551803,-44.7499623567,-42.1185964359,-33.8468342911,-32.8569897677,-9.9600863961,-7.9426520893,-9.0935472055,-882.5446498446,-3042.0179904663,-7331.3285499781,-49.437845653,-41.7512215974,-36.7642958125,-41.157613223
-9.1219957033,-7.8577825521,-9.3219913679,-790.6328551554,-2956.2010999199,-7166.8548048323,-46.3879059787,-42.6540223837,-35.2631169887,-32.648717584,-9.4247776251,-7.7724841145,-9.4505839542,-884.1453674288,-3065.4279595684,-7330.8207907052,-48.4930689917,-42.7498814045,-37.5554213691,-41.9538655242
-9.4098079395,-7.7276665493,-9.7715972028,-787.6028711928,-2896.1465261581,-7155.6178289509,-43.2777316718,-43.0034257404,-35.1531967791,-33.3597051838,-9.4931954146,-8.0141811064,-9.2362295147,-880.5413210405,-3034.3422086485,-7316.3584085452,-48.4506023813,-39.9066146639,-36.6383623818,-42.0133684295
-9.0775506275,-7.7078736594,-9.4472978344,-789.4621747643,-2917.0164570459,-7202.1502908687,-47.1989210361,-43.1475252099,-34.8607472082,-33.62186654,-9.4554905129,-7.7767354704,-9.4743286288,-891.3759760773,-3031.5221799908,-7285.1568181047,-53.2361811114,-41.9617341318,-38.7984309811,-40.7117894831
-9.1520802873,-7.8097393044,-9.4319867903,-791.8673063624,-2897.561089819,-7161.6797418225,-44.4014065271,-42.8586336526,-35.4934451274,-33.8145984577,-9.5091659344,-7.6844576289,-9.5083078064,-884.9604927187,-3051.7435608905,-7349.3817242922,-49.0543277826,-41.6561425929,-39.7480529617,-41.736058551
-9.3276527353,-7.8133703304,-9.5241138717,-781.3755496606,-2916.910227394,-7166.353890476,-43.67301473,-42.114151146,-34.9349479605,-32.3199233222,-9.700359768,-8.0021395161,-9.3749317989,-876.0064279322,-3044.1687794521,-7306.3748033512,-51.4751632022,-40.8912407961,-36.3293259975,-39.274129869
-9.4702154925,-7.712335046,-9.6873365849,-791.9593802,-2934.3686471506,-7151.5984292199,-45.49711813,-41.9225349432,-36.0789934494,-33.7498604187,-9.7044109897,-7.8284257874,-9.5539588135,-891.8203014525,-3038.523741075,-7315.89101526,-48.8471579029,-41.6422618746,-35.9729488844,-41.6964220644
-9.1690226514,-7.7384983782,-9.2563696613,-776.8916087228,-2901.1902595664,-7148.9309617492,-44.5789736581,-41.9320351308,-35.2506481869,-32.1918740171,-9.6517860164,-7.6730620501,-9.1478432332,-878.6635173078,-3028.2779290779,-7333.4861145859,-48.7618021679,-41.3814276076,-37.3283659584,-41.1205891926
-9.0983411369,-7.7713592615,-9.5018322168,-777.9458139403,-2923.7548324656,-7196.1485215207,-46.1376245194,-42.9743106716,-33.8002341303,-34.2270966779,-9.6068775221,-7.6790045536,-9.4017675767,-893.2895069159,-3041.8381162152,-7303.0161874238,-47.2248107835,-42.8879754797,-39.0476671214,-40.2429046547
-9.3827865729,-7.7761411075,-9.6405787843,-782.7498319906,-2902.4176984772,-7147.0074874114,-45.2680599243,-45.4280481133,-34.8582512072,-34.7210843968,-9.5358500038,-7.8713060295,-9.5731507422,-888.2139105407,-3061.8582066666,-7345.0776550708,-52.1698465029,-40.9676307973,-36.4364407389,-41.2836766068
-9.3855335894,-7.7765015199,-9.347894,-790.5360800861,-2917.7084477389,-7165.7495533044,-42.0195787427,-42.9889619117,-35.6226575962,-32.4213680813,-9.6012944532,-7.8155888879,-9.4203612112,-904.7761742943,-3042.9676365186,-7343.0228451884,-52.1788341015,-44.9840769537,-39.8052778725,-40.9812286506
-9.4349510118,-7.7564171751,-9.7826346499,-786.5492722738,-2912.2536337731,-7174.6721934473,-43.2465686494,-43.8543807748,-36.0441259459,-34.0846833388,-9.4750243456,-7.9042716682,-9.3712701938,-898.9638303687,-3033.9742590666,-7314.6244353476,-51.7884921683,-41.8577568941,-39.8791571523,-41.2716946732
-9.0715350372,-7.9090927111,-9.3011073732,-797.3207544963,-2934.0430955279,-7167.2254508949,-46.401014327,-46.1362843278,-34.1393426141,-34.1387820185,-9.4882386986,-7.8454028781,-9.4780583417,-896.0319058733,-3031.5662407859,-7333.7179249129,-49.821253613,-43.4096261258,-37.705837455,-41.506115855
-9.3526379867,-7.8381039043,-9.4287248706,-790.9688759219,-2918.4781070453,-7181.7361566676,-45.8797784924,-45.570855422,-35.6135025963,-33.1160717765,-9.592953149,-7.7621533775,-9.0422400902,-885.7020244966,-3045.0761483062,-7310.9726508523,-47.8488102701,-42.0195888089,-36.9084075373,-40.4996895311
-9.40086881,-7.7678033268,-9.497509389,-797.2469278892,-2937.6142115694,-7173.757892784,-43.0244466274,-44.9932486359,-35.0496141364,-32.4473734796,-9.8983436654,-7.9527977801,-8.9777849239,-888.0118721415,-3024.7996967437,-7334.7948805396,-54.1303203613,-40.6057458139,-38.7918340803,-40.8055341931
-9.3390951897,-7.810843026,-9.373338715,-787.7578975577,-2902.0078617706,-7184.3687391691,-45.0832306415,-45.3425290412,-33.8477370282,-33.951943452,-9.9443092644,-7.6942811606,-8.9976540971,-899.3883999522,-3061.9316256826,-7334.618490525,-49.8299294275,-42.6295311836,-39.217456915,-40.8516603492
-9.329036006,-7.7917097674,-9.4346611998,-779.1126218365,-2927.1762003144,-7180.9880969907,-43.22194805,-42.5738621319,-34.1441335584,-33.4995478524,-9.6867272879,-8.0358696409,-9.2501196854,-905.7282278638,-3054.0768948885,-7325.5693612221,-56.0074840992,-41.5702479652,-39.324575927,-41.4251908497
-9.0751094225,-7.7576433439,-9.3393019702,-782.3810240433,-2901.7867185701,-7176.4317095327,-45.5149257418,-42.3820900914,-34.232002833,-34.5222086846,-9.7507866427,-7.6580611063,-9.1692282615,-877.4584385027,-3054.0970212095,-7343.4588338059,-46.9321412577,-41.4263494013,-35.6874874793,-42.2808399322
-9.0152401354,-7.9022344402,-9.4377478254,-783.0956031252,-2928.4042183898,-7169.2516163801,-44.0432437679,-44.1965056424,-33.5216192262,-35.5021114619,-9.4434753772,-7.9818895438,-9.3726082259,-885.0418779111,-3059.414822455,-7312.7102984785,-48.0172714241,-42.5268831137,-37.3301785698,-40.3276331278
-9.2967262995,-7.8114008134,-9.2652960447,-791.2289891198,-2932.737434855,-7178.0341438452,-44.5902302625,-44.8466061945,-34.5013703051,-34.6103223905,-9.5819211828,-8.0391016149,-9.4765275982,-885.7555969368,-3046.7773551759,-7324.1733607215,-49.7506342348,-42.4936910266,-37.9563809786,-42.1597173589
-9.1589642723,-7.713459984,-9.7781599251,-789.1940347806,-2926.4995601093,-7173.651653413,-43.6510409133,-44.8574001176,-34.9337419867,-34.4427596097,-9.7972816088,-7.8205767231,-9.5497472511,-902.2664277501,-3028.4455146842,-7315.1111742207,-49.1788104454,-42.8407550668,-36.8166268609,-40.6552562797
-9.1472350697,-7.7781804288,-9.3305415486,-775.309891356,-2923.2322400493,-7157.9658066369,-43.593187659,-39.9594238258,-34.7409744362,-36.206835815,-9.5590266313,-7.7674102527,-9.3469847327,-889.5518129996,-3067.4895064322,-7348.7916751024,-48.482653693,-41.9884603625,-37.6779709297,-42.2321255558
-9.5691621973,-7.707504709,-9.543814862,-776.8836091646,-2902.1505352622,-7144.2009745778,-41.9844585405,-44.0412163612,-36.2791571929,-33.4570403164,-9.4412294726,-7.7781429216,-9.295912369,-888.9905396327,-3053.7328509173,-7318.0131937825,-49.1875601105,-41.5923990578,-38.2848267806,-42.6950309959
-9.09017207,-7.7775392955,-9.4121873694,-793.6666991817,-2927.612996226,-7197.4258885268,-46.0231996114,-43.0204073061,-35.7992402366,-34.600348528,-9.5911641329,-7.7185584901,-9.5562547963,-883.9503247667,-3043.7344290824,-7330.1247749779,-49.1325025197,-40.8350286505,-37.791678449,-42.7216559396
-9.1381195599,-7.7612086543,-9.267944987,-790.3073192017,-2928.5594305737,-7144.0421794093,-43.1837225901,-41.4943847432,-34.7095599357,-35.3140435659,-9.5010235971,-7.8710835059,-9.5822477753,-894.2148860162,-3049.8515641388,-7312.8339530434,-50.085692015,-41.5519825412,-38.3603667723,-41.547453851
-9.4716492212,-7.7407295689,-9.4694889007,-789.8104711637,-2908.8224672927,-7154.9167276171,-44.3263620142,-44.6127954847,-36.2357356489,-33.8533329776,-9.621504432,-8.0450277696,-9.5112348732,-877.3586066822,-3017.4350229827,-7335.8803301966,-53.2239554578,-42.8719895484,-37.0666089417,-41.774364416
-9.1355772208,-7.8177659093,-9.185222481,-788.7973757911,-2929.2000788835,-7182.4839336516,-43.0185672278,-42.9653079406,-33.6574491056,-32.8360891165,-9.5928953911,-8.0423908263,-9.3002294608,-888.9485481809,-3042.2004359601,-7325.0118139596,-49.2944403251,-42.9735385373,-36.2055234603,-41.729266347
-9.2053616725,-7.6919066912,-9.3038200389,-786.1767645741,-2923.7105322536,-7174.660103406,-44.6139010748,-43.3743272974,-34.4034767549,-31.9947728368,-9.5964964107,-7.8043073074,-9.2058460288,-879.8521030401,-3070.8185079814,-7342.6728892547,-49.5935562115,-41.8607953868,-37.705195557,-43.9176642846
-8.8377166628,-7.7983402879,-9.3351562006,-790.5887313256,-2920.980379397,-7192.6733880228,-44.7817210704,-41.6482942202,-33.0909260052,-33.4541578815,-9.5336429741,-7.8514678043,-8.9969826975,-881.6990505005,-3070.0055888298,-7317.768595537,-48.4642161352,-43.1098855398,-38.1292202689,-41.6502789211
-9.4322460228,-7.7911223154,-9.4242462879,-786.1799385597,-2887.5422646242,-7171.6992902803,-44.5954296262,-43.8255826391,-34.7056471031,-32.9215165144,-9.4506342536,-7.5965409676,-9.244213809,-885.7826394192,-3047.6282323994,-7339.0498777108,-48.8666385046,-44.0007896289,-39.2082207257,-41.2929351552
-8.8495555819,-7.7627033506,-9.4656090261,-782.78623556,-2911.4865970733,-7157.1478543035,-45.2965593451,-42.6805376965,-33.5742902461,-33.3757116591,-9.7694895911,-8.000766002,-9.4750428104,-881.5861419453,-3046.1150401201,-7344.5668080156,-52.2559038696,-42.5053022411,-37.6564654782,-42.0988794782
-8.9483698467,-7.6893460694,-9.4799086178,-782.193965962,-2901.5902190103,-7157.3340931875,-45.5571114678,-43.0239000828,-35.2664264661,-32.0446600476,-9.5771562112,-7.833300261,-9.6246117525,-893.0306979139,-3057.6742499394,-7330.5333156549,-49.7253983665,-42.7474192041,-39.3961627677,-41.4146588584
-9.145224211,-7.7360358116,-9.5423177163,-792.8675247595,-2910.6492807115,-7154.2535629783,-44.9768048626,-43.6219312287,-35.2590512267,-33.0806043057,-9.4585316494,-7.9140587484,-9.3431760446,-881.0948463483,-3036.5967301794,-7313.2401812995,-46.1091147458,-41.2281524044,-37.9021122717,-40.2968788649
